Time_ns,Dist_TYR136_A,Dist_TYR159_A
11.305383515959981,4.1189246,4.8488755
11.355407336827062,4.637931,4.4162326
11.40543115769414,4.975809,4.1241565
11.455454978561221,4.28978,4.4541903
11.5054787994283,4.113645,4.790288
11.55550262029538,4.9424024,4.723424
11.605526441162459,4.565584,4.7302966
11.65555026202954,3.8669813,4.8038545
11.705574082896618,4.049271,4.8296614
11.755597903763698,4.575514,4.5642905
11.805621724630777,4.453051,4.6799927
11.855645545497858,3.8303149,4.7733493
11.905669366364936,4.3918195,4.6872716
11.955693187232017,4.464874,4.659502
12.005717008099095,4.103904,4.5811033
12.055740828966176,4.5331845,4.787364
12.105764649833255,4.3322935,4.5056553
12.155788470700335,3.9304051,4.677246
12.205812291567414,4.5002427,4.517986
12.255836112434494,4.3612013,4.6467323
12.305859933301573,3.6641872,4.323285
12.355883754168653,4.3361588,4.8244214
12.405907575035732,3.6741555,4.299837
12.455931395902812,3.8639417,4.8706264
12.505955216769891,4.2478995,4.0956726
12.555979037636972,4.50591,4.83055
12.60600285850405,3.5476544,4.7115197
12.65602667937113,3.6477046,4.681111
12.70605050023821,4.1852865,4.657401
12.75607432110529,3.9727864,4.747551
12.806098141972369,4.3911953,4.8003087
12.856121962839447,4.618323,4.6593914
12.906145783706528,4.829084,4.8915286
12.956169604573606,4.1463084,4.370995
13.006193425440687,3.5898647,4.552
13.056217246307765,4.217386,4.939832
13.106241067174846,4.2653503,4.4335427
13.156264888041925,4.4837303,4.3079085
13.206288708909005,4.999367,4.623795
13.256312529776084,4.9493194,4.9924045
13.306336350643164,4.570293,4.5657377
13.356360171510243,5.1419044,4.863487
13.406383992377323,4.460246,4.293286
13.456407813244402,5.108799,4.2281775
13.506431634111483,4.4871097,4.1042166
13.556455454978561,4.1412024,4.207651
13.606479275845642,4.8020716,4.4831443
13.65650309671272,4.5025516,4.298027
13.7065269175798,4.128328,5.003234
13.75655073844688,4.1393514,4.5215497
13.80657455931396,4.59927,4.119882
13.856598380181039,3.9658031,4.565944
13.906622201048119,4.687331,4.2011995
13.956646021915198,4.1496916,3.5546408
14.006669842782278,4.1054707,3.8256357
14.056693663649357,4.910539,4.6973934
14.106717484516437,4.829324,4.0926976
14.156741305383516,4.637334,4.3136506
14.206765126250597,3.726067,4.161708
14.256788947117675,3.8167753,4.43352
14.306812767984756,4.2375298,4.6501985
14.356836588851834,4.1996937,3.9607558
14.406860409718915,3.7249482,4.102439
14.456884230585993,3.832932,4.4209714
14.506908051453074,4.418654,4.6856704
14.556931872320153,3.4967713,4.9590693
14.606955693187233,4.401556,4.2320004
14.656979514054312,4.4511976,6.0128217
14.707003334921392,3.5319245,4.7286344
14.757027155788471,3.7960186,5.531579
14.807050976655551,3.51679,4.667736
14.85707479752263,4.7595186,5.0235987
14.90709861838971,3.6798134,4.660343
14.95712243925679,4.2355027,4.271095
15.00714626012387,4.2452555,4.3030605
15.057170080990948,3.5426126,3.9299145
15.107193901858029,3.910143,4.5822864
15.157217722725107,3.902303,4.5747414
15.207241543592188,4.635269,4.614682
15.257265364459267,3.5533223,4.2199645
15.307289185326347,3.9941106,4.6141753
15.357313006193426,3.727985,4.3803053
15.407336827060506,4.005194,4.1321483
15.457360647927585,3.6989884,3.9998307
15.507384468794665,3.6099496,4.208322
15.557408289661744,4.091086,3.971538
15.607432110528825,3.7004912,4.6268597
15.657455931395903,3.9464161,3.9588497
15.707479752262984,4.1183705,4.3282204
15.757503573130062,3.7648973,4.1621346
15.807527393997143,4.41643,4.1683145
15.857551214864221,4.521519,4.3950768
15.907575035731302,3.4985793,4.130681
15.95759885659838,4.30654,3.8660238
16.00762267746546,4.940905,3.7843351
16.05764649833254,4.3371515,4.188984
16.10767031919962,3.9082294,4.1667395
16.1576941400667,3.8962922,4.7861104
16.207717960933778,4.55279,4.451352
16.25774178180086,4.2320433,4.373293
16.30776560266794,4.5201735,4.1632705
16.357789423535017,4.8219347,4.234933
16.407813244402096,5.1064425,4.1187277
16.457837065269178,4.5299478,4.758564
16.507860886136257,4.432648,4.4389935
16.557884707003335,3.733965,4.414798
16.607908527870414,3.9810336,4.1346498
16.657932348737496,3.9865417,4.5145087
16.707956169604575,4.2214313,3.8752375
16.757979990471654,4.0281744,4.7070804
16.808003811338732,4.083386,5.164339
16.858027632205815,3.9904773,4.314425
16.908051453072893,4.231748,3.6855197
16.958075273939972,4.242191,3.795564
17.00809909480705,4.240889,4.108786
17.058122915674133,4.1487174,4.0514703
17.10814673654121,4.126401,4.3538656
17.15817055740829,3.6656485,3.6065314
17.20819437827537,4.4652114,4.9103127
17.25821819914245,4.5420547,3.9684076
17.30824202000953,4.352586,4.436885
17.35826584087661,3.931984,3.9070175
17.408289661743687,3.3524358,3.8073494
17.45831348261077,3.9485445,3.7455795
17.508337303477848,3.556056,3.8626168
17.558361124344927,3.5455003,3.9111762
17.608384945212006,3.644116,3.6380062
17.658408766079088,3.6681697,3.7271883
17.708432586946167,3.706688,4.017191
17.758456407813245,3.7237172,4.2245526
17.808480228680324,3.8912315,3.7108672
17.858504049547406,4.2868004,4.0801544
17.908527870414485,4.210325,3.9411602
17.958551691281563,4.217142,4.2531104
18.008575512148642,3.4747558,3.6341262
18.058599333015724,4.6528063,4.2752995
18.108623153882803,3.7636108,4.1116185
18.15864697474988,3.589972,3.9078145
18.20867079561696,3.5990782,4.012746
18.258694616484043,3.688977,4.0701003
18.30871843735112,3.412527,3.9078517
18.3587422582182,3.2560654,4.3364005
18.40876607908528,3.3839984,3.8661604
18.45878989995236,3.498664,3.718455
18.50881372081944,3.569187,4.1232653
18.55883754168652,3.8229322,4.0886607
18.608861362553597,3.8318453,4.248904
18.65888518342068,3.5478208,3.9445593
18.708909004287758,3.9516757,3.9782815
18.758932825154837,3.7983503,4.1249475
18.808956646021915,3.6309912,3.489463
18.858980466888998,3.730285,4.225466
18.909004287756076,3.82633,4.121675
18.959028108623155,3.7038996,3.9006357
19.009051929490234,3.9776382,4.2062974
19.059075750357316,4.418427,3.5273302
19.109099571224395,4.340723,3.566629
19.159123392091473,3.4548726,4.1273575
19.209147212958552,4.2494707,4.068791
19.25917103382563,4.1847224,3.8002026
19.309194854692713,4.8057966,3.5588505
19.35921867555979,4.8941665,3.6882231
19.40924249642687,4.14346,4.2133884
19.45926631729395,4.3209715,4.108917
19.50929013816103,4.7129755,3.8722382
19.55931395902811,4.1530075,4.0222244
19.60933777989519,4.066863,3.9477172
19.659361600762267,4.1782765,3.8521883
19.70938542162935,3.8555613,4.016422
19.759409242496428,4.6575212,4.2940655
19.809433063363507,4.892798,3.974478
19.859456884230585,4.2028494,3.9289265
19.909480705097668,4.094629,3.686911
19.959504525964746,4.325878,3.6630406
20.009528346831825,4.420698,3.8241348
20.059552167698904,4.2033143,3.8883197
20.109575988565986,4.024557,3.7262657
20.159599809433065,4.4854593,3.462556
20.209623630300143,4.4757943,3.6928306
20.259647451167222,4.03892,3.8556294
20.309671272034304,4.048641,3.3860989
20.359695092901383,4.5211415,3.5727623
20.40971891376846,5.3749423,3.7205968
20.45974273463554,4.8472204,4.643102
20.509766555502623,4.8060856,4.110246
20.5597903763697,4.7658496,3.6784317
20.60981419723678,5.110597,3.6565857
20.65983801810386,4.479929,3.8933003
20.70986183897094,4.52033,3.8090363
20.75988565983802,5.1252785,4.289764
20.809909480705098,4.1379743,3.7836776
20.859933301572177,4.3202124,3.5744505
20.90995712243926,4.879862,3.9540129
20.959980943306338,4.7212944,3.6898923
21.010004764173416,5.2604127,4.3898716
21.060028585040495,4.988515,3.667254
21.110052405907577,4.2938275,4.0600333
21.160076226774656,4.686112,4.2085876
21.210100047641735,4.663991,4.0258403
21.260123868508813,4.260969,3.7926655
21.310147689375896,5.3889136,3.8706136
21.360171510242974,5.25412,4.035196
21.410195331110053,5.0728436,3.7827926
21.46021915197713,5.1415415,4.385322
21.510242972844214,5.3406863,3.4317472
21.560266793711293,4.3829727,3.5706697
21.61029061457837,4.736609,3.5193694
21.66031443544545,5.3771524,3.5586607
21.710338256312532,5.4464536,4.2548504
21.76036207717961,5.3209596,3.65144
21.81038589804669,5.0788045,4.2102137
21.86040971891377,4.882276,4.07322
21.91043353978085,4.728165,3.5839977
21.96045736064793,4.544429,3.7111163
22.010481181515008,4.452171,4.2650023
22.060505002382087,4.7454753,3.9638238
22.11052882324917,4.9597626,3.7008665
22.160552644116247,4.446094,3.8339915
22.210576464983326,4.444173,4.4636936
22.260600285850405,4.914918,4.127398
22.310624106717487,4.4631677,3.922351
22.360647927584566,4.6698713,4.012037
22.410671748451644,4.8992996,3.9855158
22.460695569318723,4.9603977,3.6477356
22.510719390185805,4.3543677,3.6594944
22.560743211052884,5.2273884,4.063236
22.610767031919963,4.822854,4.141793
22.66079085278704,3.4008212,4.1837053
22.710814673654124,4.651722,4.049634
22.760838494521202,4.481725,4.532332
22.81086231538828,4.8985834,3.9411693
22.86088613625536,4.747035,3.7544987
22.910909957122442,4.524686,4.0308647
22.96093377798952,4.0331655,3.9357204
23.0109575988566,4.285796,4.6294622
23.060981419723678,4.4192085,4.3877053
23.11100524059076,5.3598886,3.8636038
23.16102906145784,5.126335,4.045401
23.211052882324918,3.9264538,3.9060283
23.261076703191996,3.5844007,3.7696128
23.31110052405908,3.6617682,3.797448
23.361124344926157,3.8413472,3.618622
23.411148165793236,4.274488,3.8827062
23.461171986660315,4.5411305,3.8223848
23.511195807527397,3.5450113,3.6625848
23.561219628394475,4.8366423,3.8691714
23.611243449261554,4.9045153,4.572821
23.661267270128633,4.1542144,4.0935774
23.711291090995715,5.015731,3.9534483
23.761314911862794,4.5640182,4.1259203
23.811338732729872,3.8812306,4.235366
23.86136255359695,4.1011705,3.9440668
23.911386374464033,3.7838645,3.7150261
23.961410195331112,3.9217196,4.645062
24.01143401619819,4.4430485,3.944907
24.06145783706527,5.461694,4.114107
24.11148165793235,3.9636729,4.135738
24.16150547879943,3.6026354,3.9524322
24.21152929966651,3.784684,3.8700976
24.261553120533588,3.4261436,4.06881
24.31157694140067,3.716474,3.6185174
24.36160076226775,3.9032402,3.764094
24.411624583134827,3.526185,4.229845
24.461648404001906,4.4808583,4.008673
24.511672224868988,4.37962,3.9294207
24.561696045736067,4.9818892,3.963975
24.611719866603146,4.8351884,3.9024565
24.661743687470224,4.539315,4.1344175
24.711767508337307,4.51307,4.1502433
24.761791329204385,3.74455,3.8945053
24.811815150071464,3.822993,3.804555
24.861838970938543,4.1883154,3.9247825
24.911862791805625,3.7293432,3.8155758
24.961886612672703,3.938047,3.8492618
25.011910433539782,3.8732383,4.0308514
25.06193425440686,3.7618604,3.9633088
25.111958075273943,3.8657095,3.74675
25.16198189614102,3.5652902,4.066295
25.2120057170081,3.5467796,4.1726913
25.26202953787518,3.7146022,3.8534255
25.31205335874226,3.7895968,3.9264846
25.36207717960934,3.5734434,3.5700438
25.41210100047642,4.58104,3.9487104
25.462124821343497,4.2582645,3.9216552
25.51214864221058,3.6780562,4.283207
25.56217246307766,3.5000062,4.5340376
25.612196283944737,3.7116883,3.7625732
25.662220104811816,3.9621923,3.8692925
25.712243925678894,3.9598846,3.8383527
25.762267746545977,3.5935667,3.6859913
25.812291567413055,3.6030207,3.692501
25.862315388280134,3.8105516,3.9361117
25.912339209147213,4.046868,3.9755173
25.962363030014295,4.0160985,4.06623
26.012386850881374,3.9442966,3.9340494
26.062410671748452,3.8052192,4.007209
26.11243449261553,3.6682417,3.7358851
26.162458313482613,3.697045,3.7009325
26.212482134349692,3.834989,4.1360927
26.26250595521677,3.9095023,3.9259133
26.31252977608385,3.9695601,3.719489
26.36255359695093,3.7793553,4.1143064
26.41257741781801,3.7742767,3.8224502
26.46260123868509,3.7164845,3.8615103
26.512625059552168,4.093883,3.8548539
26.56264888041925,3.8314867,4.2766504
26.61267270128633,3.7069788,3.950262
26.662696522153407,3.933261,3.835298
26.712720343020486,3.582594,4.3896856
26.762744163887568,3.8904772,4.1467915
26.812767984754647,3.4420836,3.6033165
26.862791805621725,3.916221,3.8872125
26.912815626488804,3.8863053,4.1521363
26.962839447355886,3.8507545,3.7681103
27.012863268222965,3.5778296,3.7521944
27.062887089090044,3.9375389,3.913186
27.112910909957122,4.0663943,4.3135257
27.162934730824205,4.1773014,4.1489024
27.212958551691283,3.9649782,3.8443866
27.262982372558362,3.6123762,3.8423033
27.31300619342544,3.7775552,3.8267946
27.363030014292523,4.16388,3.6283736
27.4130538351596,3.822459,3.6815917
27.46307765602668,3.6102138,3.8838694
27.51310147689376,3.648641,4.069278
27.56312529776084,4.2200413,3.7422643
27.61314911862792,4.953442,3.6754014
27.663172939495,4.611832,4.213402
27.713196760362077,3.928935,3.7628975
27.76322058122916,3.8540397,3.7711344
27.813244402096238,5.2301927,4.4411464
27.863268222963317,3.7314095,3.8895082
27.913292043830396,4.528975,3.9444149
27.963315864697478,4.5701776,4.406761
28.013339685564556,4.274147,3.6306117
28.063363506431635,3.5318322,3.6742327
28.113387327298714,5.191483,4.5316687
28.163411148165796,4.7437425,4.286026
28.213434969032875,5.2966123,4.5949583
28.263458789899953,4.9901834,4.3649435
28.313482610767032,4.686704,3.8518584
28.363506431634114,4.4672146,4.0173407
28.413530252501193,5.2092714,4.3040724
28.46355407336827,4.9550343,4.552174
28.51357789423535,4.7649665,3.883986
28.563601715102433,4.6968646,4.0853496
28.61362553596951,4.4506707,3.7587714
28.66364935683659,5.888722,4.179674
28.71367317770367,4.7832594,4.219152
28.76369699857075,5.183791,4.4607825
28.81372081943783,4.9269476,3.9337537
28.86374464030491,5.067987,4.1050563
28.913768461171987,5.2204795,4.2406363
28.96379228203907,5.589963,4.4037476
29.013816102906148,5.6600766,4.3048835
29.063839923773227,5.2720976,4.7716894
29.113863744640305,4.6698856,3.806814
29.163887565507387,5.168581,4.7365184
29.213911386374466,4.4820743,4.544918
29.263935207241545,5.343171,4.307349
29.313959028108624,4.9815226,4.1614513
29.363982848975706,4.6357546,3.6504817
29.414006669842784,4.6315293,3.75486
29.464030490709863,3.5764918,4.0082808
29.514054311576942,4.4979577,4.1036406
29.564078132444024,4.358918,4.219395
29.614101953311103,4.225236,4.0564885
29.66412577417818,5.4304056,4.144297
29.71414959504526,5.4304743,4.623781
29.764173415912342,5.0309043,3.8657346
29.81419723677942,5.2914004,3.6632621
29.8642210576465,5.5976076,4.304612
29.91424487851358,4.842618,4.320026
29.96426869938066,5.028096,4.1668816
30.01429252024774,4.6593847,4.29807
30.064316341114818,3.5687187,4.1924515
30.114340161981897,4.4794455,4.3529334
30.16436398284898,4.621809,4.1225295
30.214387803716058,4.3531556,4.1895285
30.264411624583136,4.293533,4.2538934
30.314435445450215,5.0356536,4.0951824
30.364459266317297,4.3564124,4.5417275
30.414483087184376,4.552825,4.338453
30.464506908051455,4.7937975,4.3166704
30.514530728918533,5.931688,4.5845356
30.564554549785615,4.4746075,4.087091
30.614578370652694,4.4328365,4.9220247
30.664602191519773,4.357292,4.3080654
30.71462601238685,4.38136,4.5147853
30.764649833253934,4.3725934,4.5301085
30.814673654121012,4.611712,3.7816205
30.86469747498809,4.8391476,4.2143683
30.91472129585517,4.3703136,4.174869
30.964745116722252,3.665403,3.929479
31.01476893758933,4.0360146,3.536847
31.06479275845641,4.6610746,4.1850796
31.114816579323488,5.203633,4.0758247
31.16484040019057,4.4386034,4.059685
31.21486422105765,4.844984,4.210594
31.264888041924728,4.588216,4.40772
31.314911862791806,4.747293,3.6912327
31.36493568365889,5.03581,4.2172656
31.414959504525967,4.288948,3.4992754
31.464983325393046,3.9462135,3.972019
31.515007146260125,4.1165214,3.8828335
31.565030967127207,4.4674325,3.5307837
31.615054787994286,4.326085,3.7849631
31.665078608861364,4.0659328,3.6657481
31.715102429728443,4.3743477,3.731537
31.765126250595525,5.042479,3.7315078
31.815150071462604,4.548032,4.232969
31.865173892329683,3.6413932,3.8493764
31.91519771319676,4.291049,3.9762087
31.965221534063843,4.21894,3.5895476
32.01524535493092,3.7006238,4.1385217
32.065269175798,4.1663227,3.8444538
32.11529299666508,5.296905,3.6797311
32.16531681753216,3.8518822,3.464162
32.21534063839924,4.1930904,3.629533
32.265364459266316,5.2986155,3.6518052
32.3153882801334,5.4548287,3.8810716
32.36541210100048,4.5615005,4.025512
32.415435921867555,4.3132477,3.9798293
32.46545974273464,4.0806284,3.9158854
32.51548356360172,4.800034,3.6987233
32.565507384468795,4.012446,3.7034268
32.61553120533588,3.699891,4.0373263
32.66555502620295,3.8948483,4.122872
32.715578847070034,3.5623245,4.051304
32.76560266793712,3.608198,4.130378
32.81562648880419,3.5279355,4.3561583
32.865650309671274,3.9189968,4.3118634
32.915674130538356,3.671585,4.2654963
32.96569795140543,3.9325297,3.8010497
33.015721772272514,3.4855976,4.035941
33.06574559313959,3.967415,4.4600534
33.11576941400667,3.491068,4.1581225
33.16579323487375,3.8457797,3.6761565
33.21581705574083,3.758985,3.9572177
33.26584087660791,3.77317,3.5596228
33.31586469747499,3.7433252,4.053973
33.36588851834207,3.8967168,3.8486538
33.41591233920915,4.080783,3.7236462
33.465936160076225,4.0658455,3.8747537
33.51595998094331,3.8359485,3.9500878
33.56598380181039,3.8485596,3.8659434
33.616007622677465,4.822994,4.139704
33.66603144354455,3.9826045,4.2618637
33.71605526441163,3.5549645,4.06084
33.766079085278704,4.105419,3.840275
33.81610290614579,3.8778422,3.7662747
33.86612672701286,3.6382322,3.7388816
33.916150547879944,3.8957784,3.5165482
33.966174368747026,3.7340646,3.4709644
34.0161981896141,3.8736925,4.0646534
34.066222010481184,3.9849896,4.5003495
34.116245831348266,4.54904,4.4361405
34.16626965221534,4.4121842,4.178711
34.21629347308242,4.4961386,4.318591
34.2663172939495,6.189797,3.5215247
34.31634111481658,4.263781,4.0871296
34.36636493568366,4.211368,3.3341231
34.41638875655074,4.413281,4.1919465
34.46641257741782,4.5272593,3.536948
34.5164363982849,3.7655256,3.6054442
34.56646021915198,4.3396087,4.5190005
34.61648404001906,4.5993404,3.833685
34.666507860886135,4.3903837,3.671037
34.71653168175322,4.5621943,3.9154062
34.7665555026203,4.086088,4.2401204
34.816579323487375,4.5995135,3.641075
34.86660314435446,3.7676144,4.6301894
34.91662696522154,3.7168531,3.8396766
34.966650786088614,4.1280885,3.9827986
35.016674606955696,4.0817347,3.5380638
35.06669842782277,3.8493884,3.5919979
35.116722248689854,4.604893,4.1616793
35.166746069556936,4.70323,4.3023405
35.21676989042401,3.8328376,3.9983323
35.26679371129109,4.4357862,4.2768855
35.316817532158176,4.1261663,3.790827
35.36684135302525,4.3790355,3.954053
35.41686517389233,3.5718284,4.036196
35.46688899475941,4.1199102,3.9680579
35.51691281562649,3.6102095,4.1179495
35.56693663649357,3.785615,4.0420814
35.61696045736065,3.9541478,3.8790119
35.66698427822773,4.259163,3.907127
35.71700809909481,4.320914,4.008049
35.76703191996189,4.4153605,4.66177
35.81705574082897,5.1270657,4.772838
35.867079561696045,4.008246,5.005016
35.91710338256313,4.320368,4.7072797
35.96712720343021,4.756164,4.5160646
